productId,productDisplayName,publisherDisplayName
4661f11d-dbcc-15a2-5495-35e155c6bf12,Google Chrome Remote Desktop Host,Google
6b234268-5501-5192-c9f6-37129d2b9f87,Google Credential Provider for Windows,Google
51b0c462-5efb-a715-02eb-35e155747ca6,Google Drive,Google
8a2eeb52-74d9-05a5-4831-35e155be9451,Google Drive File Stream,Google
f28fcf4a-241e-eaff-632a-368aa945c494,Google Go Programming Language 1.16,Google
80483336-3567-3de0-6311-368aa9260106,Google Go Programming Language 1.17,Google
91a79f21-b104-f543-df9d-368a9c657fbc,Google Go Programming Language 1.18,Google
53631b0b-0bee-5d08-5b32-369d5923a470,Google Go Programming Language 1.19,Google
4fe10820-8528-3480-47e1-36c13d7bcbbd,Google Go Programming Language 1.20,Google
bcd7dbff-f9bf-b488-0811-36eb8790e180,Google Go Programming Language 1.21,Google
07a46d11-c798-446e-f409-370a1fc49bbf,Google Go Programming Language 1.22,Google
670381a1-81c4-d72e-ce64-37306ea5cc56,Google Web Designer,Google
71e94e6f-c7d2-9466-e755-36b44b9aac45,GoTo Connect,"GoTo Group, Inc"
0f35d2ec-06c1-a074-b998-3635cb427582,Gpg4win,Intevation GmbH
3e9aeb32-139b-3054-2fbf-372b5def3824,GraphDB Desktop,Ontotext
b1cb04b4-b693-3139-7824-36d1f8e808ee,Graphviz,The Graphviz Authors
779c1370-0cb5-6eb7-3f09-35e155b821d5,grepWin,Stefans Tools
1a5da35b-9251-27a2-570a-3720b7bf5c33,gsudo,Gerardo Grignoli
376468fc-ede9-a435-5282-35e155c53ed5,HandBrake,HandBrake Team
9c30f428-8d31-8cb9-8c41-371334cc82c9,Hanword HWP document converter for Microsoft Word 2016,Microsoft
aa689be5-7a8d-747c-ce44-372118bfa9d9,HashTools,Binary Fortress Software
e5ae223d-ca06-86ab-19d9-35e155909259,HeidiSQL,Ansgar Becker
483918c2-23f9-aaa9-d86f-370fa4bc4f89,HIPIN v4,KPN
f8ac3bd6-7d8a-8010-bdc6-36fb0eb9a103,Horizon Collaborate,Gamma Telecom Ltd
b32dff58-1740-42fd-50c8-36ff23bf5978,HP Client Management Script Library,HP
8ba12a31-b811-38f6-2a1e-3625787e6c87,HP Prime Virtual Calculator,HP
9b1a062f-2186-a6ad-5bc3-3627110a29ec,Huddle Desktop,Huddle
cb1ef45d-4016-7918-0011-36ae004769e8,HWMonitor,"CPUID, Inc"
db832ff9-91b5-b257-6ea9-37306ebd9be4,IAP Desktop,Google
fb35dd62-e1bf-3211-8fb0-3723dbeda8af,Ibis Calculeren voor Bouw,Brink Software B.V.
916e5aad-62a7-bed1-ad64-37301a52f184,Ibis Calculeren voor Infra,Brink Software B.V.
506c07ea-1deb-7fa8-4b54-36a81edff73e,IBM Aspera Connect,IBM
d59b3dfa-ad15-bcd2-9468-36cbb48152d4,IBM Semeru Runtime Open Edition JDK 11 (LTS),Semeru
920e2d72-ec48-25c0-268a-36cc43a82745,IBM Semeru Runtime Open Edition JDK 16,Semeru
5f34c281-2ccd-75a2-31ab-36cc444fc5dc,IBM Semeru Runtime Open Edition JDK 17 (LTS),Semeru
c0d94030-721e-dbcf-394c-36cc44a73376,IBM Semeru Runtime Open Edition JDK 18,Semeru
461c33c8-d17b-25e3-b033-36e2502e541b,IBM Semeru Runtime Open Edition JDK 19,Semeru
6ab62705-567f-9ed9-b034-36e25030056e,IBM Semeru Runtime Open Edition JDK 20,Semeru
477579d3-89d8-f9ee-2f5e-371e8acff42a,IBM Semeru Runtime Open Edition JDK 22,Semeru
ae9cee4e-7d4d-6b0f-41c0-36cbb17f138b,IBM Semeru Runtime Open Edition JDK 8 (LTS),Semeru
cfe1f3cb-476a-b338-957d-36cbb4964994,IBM Semeru Runtime Open Edition JRE 11 (LTS),Semeru
66aad7a0-3674-26d4-34e1-36cc44636d36,IBM Semeru Runtime Open Edition JRE 17 (LTS),Semeru
214089da-c632-26a5-3953-36cc44b319e6,IBM Semeru Runtime Open Edition JRE 18,Semeru
38d9ab43-fbf3-3439-b032-36e2502b1b25,IBM Semeru Runtime Open Edition JRE 19,Semeru
755f36f3-2743-5574-b030-36e25028fb8e,IBM Semeru Runtime Open Edition JRE 20,Semeru
81b83f07-23c8-cc2a-0f6e-371e8acbe8b1,IBM Semeru Runtime Open Edition JRE 22,Semeru
12080f07-cb25-dad9-2623-36cc42c52f39,IBM Semeru Runtime Open Edition JRE 8 (LTS),Semeru
1f3592ff-01ff-85fd-4a4b-364bcc46ee41,IcedTea-Web,"Azul Systems, Inc."
5f7c27b2-370e-0d0d-85b1-366532139342,ImageGlass,Dương Diệu Pháp
01cd9c1f-3362-6a3b-10a6-35e15584428a,Image-Line Software FL Studio,Image-Line Software
69b241b9-7478-a772-8a58-36d83b89362e,iMazing,DigiDNA SARL
6c184cdc-1481-5d9e-5c33-36dcf8720bd0,ImpExpPro,Benthic Software
20d09231-624b-5b7f-d4fa-3728f9e0a4d3,Infix PDF Editor,Iceni Technology Ltd.
e0d1632d-af41-b3db-0b14-35e1557cc42e,Inkscape,Inkscape
faf86299-0621-8550-71c0-37132ffa9a99,Install4j,ej-technologies GmbH
a18fc9ce-a291-272f-1f52-36fee7a0a4e4,Intermedia Unite,"Intermedia.net, Inc."
ad6b6027-7faa-7519-04ac-35e15576a268,IrfanView,Irfan Skiljan
307921f6-4ad9-120c-ee2c-3698054782b5,IronPython,IronPython Team
8e60f220-ed00-5e13-ae5a-372050a23a0c,IsoBuster,Smart Projects
8caf363b-afbf-85af-5ed0-35e155d07ce0,Jabra Direct,GN Audio AS
eee66711-7557-97a2-087f-35e15579eb2f,JAM Software TreeSize Free,JAM Software GmbH
1b21c67d-db41-54e9-3fe8-373e61a98471,JAWS,Freedom Scientific
7a185239-4521-f868-19ee-3718ad830899,JetBrains dotUltimate,JetBrains
d1e82408-452d-5169-1f65-36e3ad96c36f,JetBrains ReSharper 2023.1,JetBrains
4f601983-971a-003a-f56b-36cc778b0727,Joplin,Laurent Cozic
3c54676e-f2db-dab8-9ae2-370084fb31c7,JProfiler,ej-technologies GmbH
d0992ee7-157d-3981-4ba8-35e155c0b0e0,KDiff3,Joachim Eibl
2e37be8a-6578-0c16-0511-35e15576e9ee,KeePass Password Safe (Classic Edition),Dominik Reichl
390a32da-8f0d-9db2-41d9-35e155bab2a0,KeePassXC,KeePassXC
19932660-32be-58c4-c725-36995773111f,Keeper,Keeper
eda5ac47-a85c-d99d-d0bf-372d9b265019,KeeWeb,KeeWeb
56bdd75c-b84c-579e-1eac-366a16b7a597,Kerio Connect,GFI Software
4cc58440-f504-1a5a-2e95-374802beb741,KeyShot Studio,KeyShot
46dcf13d-8f64-799c-8018-3702a99bcd0d,KeyStore Explorer,Kai Kramer
271929c3-21eb-bc74-9bcc-36d57f39f3e1,KNIME Analytics Platform,KNIME AG
33e43fcd-f498-7ab7-cca6-36372eb7ce25,Kobo,Rakuten Kobo Inc.
76a85c77-def3-35ef-7270-36d841cc2328,Kodu Game Lab,Kodu
7664a5b9-3078-a4ad-c8d6-367155960699,Konnekt,glueckkanja-gab AG
83abcf4b-23b1-cbd2-9bbb-370f38840119,Kotobee Author,Vijua
99e72bf7-8e12-1783-9bbd-370f38872406,Kotobee Reader,Vijua
e8ac330c-7ef0-d380-9d98-36e5fd72d43d,KPN Desktop Integratie,KPN
dd8e73e1-e6e4-a45a-0195-37164950663c,Kreya,riok GmbH
4b72b3e5-b8d2-eece-c773-36bdbcfe2106,Krisp,Krisp
db994ee5-773e-8bbe-2d3f-364c674072f0,Krita,Krita Foundation
f8dd4cc9-52ad-05a4-2ec5-369991420ae1,Lansweeper,Lansweeper
6ad44d7e-f120-64a2-1763-371ecf1ca6be,Lark Deployment Tool,Lark Technologies Pte. Ltd.
fd0aad48-caa9-3781-8875-3680ceb3ab89,Laserbox basic,"Makeblock Co., Ltd"
4c4b4342-aecb-89b2-055d-35e1557748de,LastPass,LastPass
e4b1b1f7-bd5f-7f43-bde6-36bf4f8d743b,LEGO Education SPIKE,LEGO
6055d9fb-4bac-886f-84d9-3729c61262d2,Lenovo Accessories and Display Manager,Lenovo Software
950a76b5-2605-7b98-1bef-36d9c5bc1bc1,Lenovo Quick Clean,Lenovo Software
5bb2f1da-a885-6b94-d1a2-36cdd40d0763,Lens Desktop,"Mirantis, Inc"
04ea9355-ee68-cdff-ee53-370a5f3cab30,Liberica JDK,BellSoft Corporation
37a84d71-2000-44e9-2439-35e1559afe2a,Lifelong Kindergarten Group Scratch,Lifelong Kindergarten Group
5c62094b-968e-0a85-a447-36f93f8aaa42,LINQPad 5,LINQPad
a9775283-b89b-537a-4304-371bca20f6f9,LiquidFiles Outlook Plugin,LiquidFiles Pty Ltd
70a60382-73c0-0cf5-54a0-35e155c6c33f,Liquit Workspace Agent 3,Liquit Software B.V.
df3cb7b4-22ad-e581-cb44-361979f2d2d4,Local Administrator Password Solution,Microsoft
4e05260d-e1f9-252a-d69a-3677d2c240c0,Logi Tune,Logitech
b3dbed88-fe62-2a19-68fd-36cd14318eac,Logitech Bolt,Logitech
69b31de9-964f-bcd4-bd99-372472df0d6a,Logitech Camera Settings,Logitech
27834daa-95f5-3a04-5223-35e155c50f26,Logitech Options,Logitech
de4d86f9-da62-51fe-3d28-35e155b64370,Logitech Presentation,Logitech
c92b3c86-db8f-1acc-07b0-35e1557909bc,Logitech SetPoint,Logitech
59808844-e686-70ee-56d1-364ebb7e75ad,Logitech Sync App,Logitech
13898b7e-17e7-8ce1-50e7-35e155c44e3b,LogMeIn Client,LogMeIn
5dc982d7-4dab-2cae-03cf-35e15575a121,LogMeIn GoToMeeting IT Installer,LogMeIn
26d7a864-2ebc-504e-1a87-35e15590fc71,LogMeIn GoToMeeting multi-build Installer,LogMeIn
cba786b1-f727-a54d-50f2-35e155c45268,LogMeIn Hamachi,LogMeIn
08a18db2-1dee-e97c-50dc-35e155c44a0f,LogMeIn Host,LogMeIn
2edbd34c-44a2-e1a8-50fd-35e155c45a27,LogMeIn RemotelyAnywhere,LogMeIn
0f19bd07-3721-e8c0-0580-372dec964593,LucaNet.Excel-Add-In,Lucanet AG
3085dd93-f913-b270-4103-371ec1928932,LucidLink Classic,LucidLink
a492e49f-df0c-5b95-c124-36ee79795edb,Luna Modeler,Ideamerit s.r.o.
dfe00188-9360-84ed-bf9f-36dc2b646e3c,Macrobond,Macrobond
3629ecf4-ea1c-2fa7-828e-36dc2e275966,Macrobond Viewer,Macrobond
a519cb87-04ad-9eb7-2aea-36a2678dadc8,Mail Viewer,CoolUtils
017c48bf-4aec-25f5-0be7-35e1557d9203,Malwarebytes,Malwarebytes Corporation
c6c5a578-60f2-9a8c-6f1a-368f925b082b,MariaDB Server 10.2,MariaDB Foundation
3359874e-c0f0-c9ad-6f13-368f9250a473,MariaDB Server 10.3,MariaDB Foundation
0873a8df-75a8-b95e-6f0b-368f923a745a,MariaDB Server 10.4,MariaDB Foundation
70efbd6e-5f7b-396e-6f03-368f922c1337,MariaDB Server 10.5,MariaDB Foundation
3d575264-3042-3f2c-6efa-368f92196644,MariaDB Server 10.6,MariaDB Foundation
3e0b10b7-3692-ec63-5af9-368f03919ebc,MariaDB Server 10.7,MariaDB Foundation
a52ecb3a-1e96-0de8-efb6-36a134e9b0d7,MariaDB Server 10.9,MariaDB Foundation
11cd6bdb-b511-1c88-0349-36efdbc8da61,MatterControl,MatterHackers Inc.
13ecf85a-4e50-16c0-5848-35e155cafdf1,Mattermost Desktop,Mattermost Inc.
72fe3b73-d2a1-aeae-13ab-363601e2dec7,Maxcut,Maxima Software (Pty) Ltd
7947c398-0d11-520f-ec80-366138c3a930,MAXQDA 2020 Reader,Verbi GmbH
bffdeca1-1636-5457-0ba3-37037555dfe4,Memento Desktop Edition,MementoDB Inc.
5cfff713-0132-bbe2-3170-35e155a8bd4f,Mendeley Desktop,Mendeley Ltd
b6ca2f8e-05b2-957d-4bb9-363044aec79a,Mendeley Reference Manager,Mendeley Ltd
8c2532b4-c60a-ec46-6610-366198a3f518,Mendix 9,Mendix Technology B.V.
102d4c26-775a-a4fe-efc8-361589d0e41b,Mersive Solstice Client,"Mersive Technologies, Inc."
926f6877-cf16-2157-6302-37235f2be5e7,Meta Quest Developer Hub,"Meta Platforms, Inc."
0e29f6ad-7497-22de-47c1-3680ac3d4bf2,Meta Spark Player,"Meta Platforms, Inc."
12884620-6b08-23e4-be7f-36ee77e3590d,Meteor Modeler,Ideamerit s.r.o.
b63003ca-f75d-c73f-5dcf-35e155cfb337,Microsoft .NET Core 2.2,Microsoft
f6b4f382-a675-01d2-2881-3668d73394fe,Microsoft .NET Runtime 6.0,Microsoft
9b0e6ee2-0075-ffd6-ca6f-36b0933b360b,Microsoft .NET Runtime 7.0,Microsoft
39e35c9f-435e-acef-3da2-374126d26f83,Microsoft .NET SDK 9.0,Microsoft
4fe3dd87-d985-6e05-f2c6-36f83d5501e8,Microsoft Access Database Engine 2016,Microsoft
b1878fb7-4fd3-6aa3-12b4-35e155861a38,Microsoft Active Directory Rights Management Service Client,Microsoft
47b333de-0377-0c51-ae18-36d420df0b6e,Microsoft Analysis Management Objects,Microsoft
8ad5ae50-27b0-02ac-cead-36d41c795870,Microsoft Analysis Services ADOMD.NET,Microsoft
75723e1f-f0b9-b480-b92c-36d41b303560,Microsoft Analysis Services OLE DB Provider,Microsoft
ab3aa9bb-3da5-5a3f-63d3-3660673261e8,Microsoft ASP.NET Core Runtime 5.0,Microsoft
3aefbae0-1c6a-930f-2887-3668d73a6129,Microsoft ASP.NET Core Runtime 6.0,Microsoft
a72c84c8-752e-922a-ca9d-36b093b90615,Microsoft ASP.NET Core Runtime 7.0,Microsoft
b2e2896b-a27e-871c-5c32-35e155ceac4b,Microsoft Azure CLI,Microsoft
0419f6d5-a8b7-ee2d-e886-36e5d49e5ad3,Microsoft Azure Connected Machine Agent,Microsoft
3720a4e2-d894-36d8-222d-372568a043e5,Microsoft Azure Data CLI,Microsoft
dd3ba5e5-2203-fef7-ffa4-362223a9302f,Microsoft Azure Data Studio,Microsoft
0c4d6052-55e2-48af-618d-36e0b8935995,Microsoft Azure PowerShell,Microsoft
21428b45-c467-f9e2-509d-35e155c425b3,Microsoft Azure Storage Explorer,Microsoft
713f5e92-0f95-9850-46da-371f0701064e,Microsoft Bot Framework Composer,Microsoft
2925d7c3-aea5-dc6c-4690-371f06d7f798,Microsoft Bot Framework Emulator,Microsoft
1ffccace-27cf-842a-cb92-37049c079160,Microsoft Defender for Endpoint plug-in for WSL,Microsoft
9be421d5-ee5a-a5f7-54be-35e155c6d388,Microsoft Deployment Toolkit (8456),Microsoft
f9942718-cc9d-8456-5e9b-35e155d05d3f,Microsoft Edge Beta,Microsoft
18e5ec86-c62d-0379-86de-360ebf23061b,Microsoft Enterprise Mode Site List Manager,Microsoft
2774d986-43bc-5da4-71d4-369344ac9d12,Microsoft ODBC Driver 13 for SQL Server,Microsoft
e8be2028-33a3-d2b0-c540-362b02358e04,Microsoft ODBC Driver 17 for SQL Server,Microsoft
0c8e20b1-16d2-0532-0d8c-36ca46f62d45,Microsoft OLE DB Driver 18 for SQL Server,Microsoft
860d6281-ccfd-cc54-5833-35e155caf16d,Microsoft OneNote,Microsoft
cef1e543-a6a1-1b88-774f-36d8deb67de4,Microsoft On-premises data gateway,Microsoft
bad3c9c9-ddf8-52ae-3950-35e155b057cc,Microsoft Power BI Desktop,Microsoft
cdd3b673-c39b-ea11-46ce-35e155bda573,Microsoft PowerShell Core,Microsoft
0f5e571c-f961-d234-5cb7-35e155cf0187,Microsoft PowerToys,Microsoft
c2c8c7da-975c-c3ad-d91f-371dc6890953,Microsoft Purview Information Protection client,Microsoft
604cf357-be3e-dd81-daeb-3692268ed8ac,Microsoft Remote Desktop WebRTC Redirector,Microsoft
66ad6070-5747-4a84-a095-369258a485a2,Microsoft Remote Help,Microsoft
72ab50ff-8765-f430-426a-35e155bb1b13,Microsoft Skype for Desktop,Microsoft
74333742-fde4-1da1-28ea-35e155a0fc44,Microsoft Skype TX,Microsoft
e1b54a2e-d7c1-68e1-18a2-35e1558e4140,Microsoft SQL Server 2012 Express with Advanced Services,Microsoft
77a0c8a2-6f6d-fd6c-05fa-35e15577a546,Microsoft SQL Server 2012 Native Client,Microsoft
f45759fe-6158-10f9-2f38-35e155a7a161,Microsoft SQL Server 2014 Express LocalDB,Microsoft
e9bd1921-19fa-8f54-4728-35e155bdd05d,Microsoft SQL Server 2016 Report Builder,Microsoft
6aa62846-31b6-0f08-4651-35e155bd5ded,Microsoft SQL Server 2017 Express Advanced Edition,Microsoft
b2059d66-cd21-8893-5211-35e155c4ff0e,Microsoft SQL Server 2017 for Microsoft Windows Latest Cumulative Update,Microsoft
8dff01e8-624e-4644-34d8-35f6f9d3bb26,Microsoft SQL Server 2017 Reporting Services,Microsoft
110d9181-1d90-8bf8-b4c5-36fad5fe3c18,Microsoft SQL Server 2022 Express Edition,Microsoft
77d22710-32a5-4fdb-ec7b-3712316d5a58,Microsoft SQL Server Management Studio 20,Microsoft
3c8ba68b-11a4-5695-3792-35e155aee948,Microsoft Surface Data Eraser,Microsoft
68a84850-a268-59fa-729c-365fcf8e8d2b,Microsoft Surface Diagnostic Toolkit for Business,Microsoft
a7b99c0a-da46-a2be-107e-36b3b6c9f460,Microsoft System CLR Types for SQL Server 2014,Microsoft
f0560018-905c-1335-0bbe-36cecdae0f57,Microsoft Universal Print Connector,Microsoft
c0c71bc3-8b82-cade-35fe-35e155ad4f82,Microsoft Visio 2016 Viewer,Microsoft
efac7395-7318-08c8-0611-35e15577b42d,Microsoft Visual C++ 2005 Redistributable,Microsoft
fa8d6266-3948-6dad-1668-35e1558af73e,Microsoft Visual C++ 2008 Redistributable,Microsoft
c3512ff9-d54e-2c90-1673-35e1558afc03,Microsoft Visual C++ 2012 Redistributable,Microsoft
f29834f6-3d7c-6f72-3e8c-35e155b731d3,Microsoft Visual C++ v14 Redistributable,Microsoft
379055a3-9b25-0362-105c-35e15583eea6,Microsoft Visual Studio 2010 Tools for Office Runtime,Microsoft
ae29c196-8de1-8ef7-4d48-3668df957d7e,Microsoft Visual Studio 2022 Community,Microsoft
1d58a792-c77d-295c-010b-3668df9ee4ad,Microsoft Visual Studio 2022 Enterprise,Microsoft
031e723b-bcae-7eca-4d4a-3668df98e666,Microsoft Visual Studio 2022 Professional,Microsoft
38e2d01b-32fc-677b-47d3-35e155be5523,Microsoft Visual Studio Code,Microsoft
af8e52b9-6c1a-75fe-8115-366bfff55b91,Microsoft Visual Studio Team Explorer 2022,Microsoft
27713a2c-e8b4-eb63-51fc-35e155c4f454,Microsoft Windows Admin Center,Microsoft
51c3e2ae-53f4-2919-287f-35e155a09866,Microsoft Windows Assessment and Deployment Kit (ADK) for Windows 10 update 1607,Microsoft
32777bcd-a836-0e79-4bef-35e155c12484,Microsoft Windows Assessment and Deployment Kit (ADK) for Windows 10 update 1803,Microsoft
465c4b33-1eb9-e1bc-5233-35e155c515b4,Microsoft Windows Assessment and Deployment Kit (ADK) for Windows 10 update 1809,Microsoft
478ece70-be5a-35e6-5721-35e155c997e8,Microsoft Windows Assessment and Deployment Kit (ADK) for Windows 10 update 1903,Microsoft
f98c07a7-26a1-d580-80dd-35ff3a148c70,Microsoft Windows Assessment and Deployment Kit (ADK) for Windows 10 update 2004,Microsoft
64183e28-634a-56ad-a587-364e8ddae9a2,Microsoft Windows Assessment and Deployment Kit (ADK) for Windows 11,Microsoft
d5d33da9-a8f6-5857-3a12-366c39f7f9cd,Microsoft Windows Desktop Runtime 6.0,Microsoft
5588d88b-feda-9421-ca64-36b0931939ac,Microsoft Windows Desktop Runtime 7.0,Microsoft
6e26bc04-30f1-c772-afa3-365049204bb4,Microsoft Windows PE add-on for ADK for Windows 11,Microsoft
a36f9dfd-41f4-f953-55f6-36ea27af56a0,Mitel miCollab,Mitel Networks Corporation
96477e29-9403-962d-5e54-35e155d00462,Mobirise,Mobirise.com
1078a399-f8af-6432-99d9-36d86c602c6d,Mocha TN3270,MochaSoft Aps
efaefca3-f802-503f-a157-36d86c6543f8,Mocha TN3812,MochaSoft Aps
6f9516cd-ea90-156d-8a39-36d86c5580c4,Mocha TN5250,MochaSoft Aps
67d4ba70-27b6-bc5a-1649-37282e0b0d37,monday,monday.com Ltd
3b85f3d0-914f-101f-f264-36418710ae9b,MongoDB Compass,MongoDB Inc.
cb020ede-a666-13b5-770c-36e1ac73a818,MongoDB Compass Isolated Edition,MongoDB Inc.
3c6038ea-07eb-8d45-7d49-36e1ac7b368f,MongoDB Compass Readonly Edition,MongoDB Inc.
cd6d5aef-f9c0-2666-c791-36fbff62251b,Moon Modeler,Bizagi Limited
9f3db763-e1ac-df68-fa20-36cf0fc2d5f6,MOOS Project Viewer,MOOS Project Viewer
4b1c76a7-2fcc-ab20-3a77-371d30a9209f,Morphic,Raising the Floor – US inc.
8b831845-d4e8-2b28-1564-35e15589d3b1,Mozilla Firefox,Mozilla
37a3f6b5-8193-9520-e648-36a1675f893c,Mozilla Firefox ESR 102,Mozilla
058a1ffd-0893-138d-571e-36efcfee3a25,Mozilla Firefox ESR 115,Mozilla
be031777-99b6-db5b-2006-35e1559661f1,Mozilla FrontMotion Firefox Community Edition,Mozilla
eda8d76e-3670-8864-1451-35e15587a4ff,Mozilla FrontMotion Firefox Community Edition ESR,Mozilla
3ddcbdb0-de92-6a94-3fc4-35e155b8e24a,Mozilla SeaMonkey,Mozilla
ae6e5dce-b2d6-65fc-0858-35e15579d226,Mozilla Thunderbird,Mozilla
821a2f4e-81d7-050a-f1e6-36f83cb1b3c0,mPollux DigiSign Client,Fujitsu Finland
3d0b659f-0abd-08e6-6a9a-36ef636f9270,MSEndpointMgr Intune Debug Toolkit,MSEndpointMgr
b9b1d4e0-f3d1-f90e-2948-35e50ad93558,MSIX Core,Microsoft
9306ef4d-bbfa-67cb-8c5a-37054c55d883,Multilogin,Multilogin
f1f18e2e-7f30-205b-3c65-35e155b504ce,MuseScore 3,MuseScore
bde7bf3c-11ed-6672-0c94-36b7d680dd7b,MuseScore Studio 4,MuseScore
f54d3534-dab5-a415-ee5b-3728ff55f95b,Nagstamon,Henri Wahl
a34e7fcd-b928-2877-b6f4-366cf9225a6d,NAPS2,Ben Olden-Cooligan
010cb168-ddf7-ac8e-795c-36d1f96ed35d,NCPA,Nagios Enterprises
cbcc89f6-bbf2-7c53-9dc3-3635c811f84a,Nessus Agent 10,"Tenable, Inc."
2304c820-cbab-c8d9-9830-3714277e16af,NetBird,NetBird GmbH
477e001b-a0b3-e95d-5584-361ecf1a42c5,NetLogo,CCL
a23b5419-504b-b123-5b4e-36628b683d35,NetSetMan,NetSetMan GmbH
8c5ceb0a-26de-928b-93ff-371e91f022d1,NETworkManager,NETworkManager
d385d306-2457-6581-98e4-36c78a2bec14,New Relic Infrastructure Agent,"New Relic, Inc."
c325ea4e-b500-0db7-3fb3-35e155b8d828,Nextcloud,Nextcloud
df13cc54-bea4-a07a-c5dd-36d162f6e369,NextivaONE,Nextiva
3eeccb15-2956-9009-44f9-35e155bc71b5,Nitro Pro 11,Nitro
46ac8a19-32ec-3786-5d53-35e155cf710e,Nitro Pro 13 (Retail),Nitro
4a18f643-bc1d-0aff-463a-361d74486627,Node.js 15,Node.js Foundation
c65c4687-8f21-f4ef-9b64-3664e94832d3,Node.js 17,Node.js Foundation
bc612fb5-3ea0-37da-cdbe-3688ac7a0a2c,Node.js 18 LTS,Node.js Foundation
5b1d018c-935b-caad-5687-36ac4b310309,Node.js 19,Node.js Foundation
526328a2-5ed4-e449-c101-36d03752f55d,Node.js 20 LTS,Node.js Foundation
f0d61382-fff1-cd7c-330a-36f658ee379b,Node.js 21,Node.js Foundation
96c32333-68b5-5247-a601-37193ebb4607,Node.js 22 LTS,Node.js Foundation
75abd9d5-bc20-0d3c-52bb-35e155c56109,NoMachine,NoMachine
51d25d55-f086-5ece-4b2b-36bdf454972a,NoMachine Enterprise Client,NoMachine
c8e23d2e-b835-c71c-562c-36bdf472b5c1,NoMachine Enterprise Desktop,NoMachine
988583f3-6378-d26c-008d-3700b23d1a97,NoMachine Fonts Others,NoMachine
b1f1be1c-016a-8ecf-b910-361887656a94,NordLayer,NordVPN
6cdfe3fd-de83-96a6-0657-35e15577dcd9,Notepad++,Don Ho
ba6bfe54-711c-3124-4a1c-35e155bfb3af,NV Access NVDA,NV Access Limited
77078e3d-38a1-42cf-9a72-36628d03d39b,NVIDIA GeForce Experience,NVIDIA
cc4ee8e1-9570-6901-86d6-3717b28edba2,NVivo 12,Lumivero
c3fc665b-fd43-61b0-30c4-3717b2f1c7b5,NVivo 13,Lumivero
cd1771db-0e74-3aeb-dbc8-36f4bf8078a2,NWEA Secure Testing Browser,NWEA
b49a3da4-ec28-7519-8422-366531c8d062,Obsidian,Obsidian
381eef84-042e-0f45-e74e-36fbca769c2c,ocenaudio,ocenaudio
7e590ab2-4b9d-b27e-2b84-36cd990f2b14,Oh My Posh,Jan de Dobbeleer
843f5e59-972b-3d55-c6ac-36ebadace7f4,OnSIP,Junction Networks
15147f32-86f9-7a41-b537-3720fe2d4dad,OpenAudible,openaudible.org
694f7ebf-0c0f-7050-5cc4-35e155cf08ae,OpenDNS Umbrella Roaming Client,OpenDNS
a82ccef6-d459-33cb-c1d0-36893e4da78e,OpenJDK,Microsoft
aacbfa0c-4764-5de6-3f7c-3644309bab1c,OpenJDK 11,Microsoft
191fcfbd-30e1-a5cd-75bc-365570dbf568,OpenJDK 16,Microsoft
3dc35d7e-5b62-29f3-bb83-3661f3c2d875,OpenJDK 17,Microsoft
fe320e6a-8eb5-6cb0-b279-36cdd3ee2e6f,OpenLens,OpenLens Authors
e86a8934-547d-7e6c-51d2-35e155c4d02d,OpenShot Video Editor,OpenShot Studios
f5d86c80-f368-5091-0b90-35e1557d3799,OpenVPN,"OpenVPN Technologies, Inc."
031aa253-8f1c-6971-f9e4-3679be39a238,OpenVPN Connect,"OpenVPN Technologies, Inc."
6f778880-4eec-4d4d-c931-36bdbd49877a,OpenWebStart,Karakun
e1d05f41-1ba3-8b58-1952-35e155902546,Oracle Java Runtime Environment Version 8,Oracle
b6adce15-3cb7-c0f1-7f27-365e135f7f7c,Oracle Java SE Development Kit 17,Oracle
20a0668d-90b8-9b98-eaec-373658a298ec,Oracle Java SE Development Kit 23,Oracle
d2c2239c-4440-b365-5a26-35e155cc8d65,Oracle MySQL Connector NET 8,Oracle
66159ab0-6799-32cc-48ed-373c6b92435a,Oracle MySQL Connector NET 9,Oracle
6c54d6b5-e621-7afc-28db-35e6a86ac2ae,Oracle MySQL Installer 8,Oracle
4dbb54f5-5bf3-e6bb-7fcd-37126aa36587,OrcaSlicer,SoftFever
e41b103b-ca76-8e16-2d69-35e155a4e9ca,ownCloud Desktop Client,ownCloud
ad2a2b1d-72a6-8ae7-45f0-371e69de5147,Pandoc,John MacFarlane
e2d2b041-c686-7712-acca-36d1ef50ebf3,PaperCut MF,PaperCut Software Pty Ltd
0d1ad2da-6cfd-01da-b1f1-36c2a0b63b05,PaperCut Mobility Print,PaperCut Software Pty Ltd
a09b21c1-7ed3-3e81-ace3-36d1ef6128de,PaperCut NG,PaperCut Software Pty Ltd
dc9e239c-37a9-53f9-efcc-3729001ffed8,Paperpile,Paperpile LLC
32180b3c-1204-a2b0-57c4-3640d0ea537e,Parallels Client 18,Parallels International GmbH
fce4c4fe-35cc-c72a-005d-369c348f196c,Parallels Client 19,Parallels International GmbH
07a0c97b-9486-9d36-eaac-3645ad6903c7,Parallels Toolbox,Parallels International GmbH
a4dd7e4a-f093-8b8f-0dd5-35e1557ff26c,Password Safe 3,Password Safe
4f6bb39f-f9af-316d-d4ba-3728f9bebd90,Path Copy Copy,Charles Lechasseur
